,,,,,,,,,,,,,,,,,,,,,,
SamplingDate,SO2_6AM_10AM,SO2_10AM_2PM,SO2_2PM_6PM,SO2_6PM_10PM,SO2_10PM_2AM,SO2_2AM_6AM,NO2_6AM_10AM,NO2_10AM_2PM,NO2_2PM_6PM,NO2_6PM_10PM,NO2_10PM_2AM,NO2_2AM_6AM,RSPM_6AM_2PM,RSPM_2PM_10PM,RSPM_10PM_6AM,SPM_6AM_2PM,SPM_2PM_10PM,SPM_10PM_6AM,RSPM,SO2,SPM,NO2
4/5/2006,4.1,7.8,9.1,10.8,13.3,9.1,29.1,35,40.3,38,34.7,28,50.5,53.8,47.2,107.1,77.4,104.7,50.5,9.033,96.4,34.183
11/5/2006,5,9.2,9.1,11.6,14.1,8.3,31.3,37.2,38,43.6,40.3,29.1,32.4,33.5,37.7,51.7,86.8,41.9,34.533,9.55,60.133,36.583
15/05/2006,10.8,14.1,26.2,19.9,19.1,9.1,32.4,39.2,33.6,36.9,34.7,30.2,42.4,38.7,27.6,62.5,56.8,46.1,36.233,16.533,55.133,34.5
18/05/2006,9.1,11.6,14.1,15.8,16.6,9.1,31.3,40.3,41.4,34.7,33.6,26.8,25,20,12,42.7,32.1,26.2,19,12.717,33.667,34.683
22/05/2006,10.8,13.3,15.8,17.4,19.1,6.6,28,38,41.4,42.5,34.7,29.1,28.3,18.9,15.4,49.6,33.8,26.3,20.867,13.833,36.567,35.617
25/05/2006,9.1,24.2,15.8,19.1,17.4,6.6,30.2,40.3,40.3,35.8,34.7,26.8,12.3,25.9,8.3,40.5,44.3,36.2,15.5,15.367,40.333,34.683
29/05/2006,,,6.7,8.3,7.5,4,,,43.6,34.7,32.4,29.1,,21,25,,64.9,85.4,23,6.625,75.15,34.95
20/02/2006,4,6.6,9.1,10.8,10,4,32.4,40.3,41.4,35.8,38,33.6,107.1,88.2,78.6,246.7,204.7,132.2,91.3,7.417,194.533,36.917
23/02/2006,4,5,7.5,10,9.1,4.2,29.1,43.6,45.9,38,33.6,31.3,84.4,116.1,73.4,131.4,347.2,147,91.3,6.633,208.533,36.917
27/02/2006,4,5,7.5,8.3,4.2,4,30.2,42.5,38,41.4,33.6,26.8,91.8,75,61.3,189.5,183.1,113.9,76.033,5.5,162.167,35.417
2/2/2006,5.8,8.3,10.8,13.3,9.1,4.2,32.4,38,43.6,33.6,31.3,29.1,44.8,59,81,141,207.3,153.4,61.6,8.583,167.233,34.667
6/2/2006,4.2,6.6,9.1,10.8,5.8,4.2,33.6,41.4,43.6,39.2,32.4,30.2,81.1,77.6,65.4,134.9,177.8,113.7,74.7,6.783,142.133,36.733
13/02/2006,6.6,9.1,10.8,14.1,9.1,5.8,33.6,41.4,43.6,39.2,32.4,30.2,62.7,55.9,85.8,135.8,153.5,148.3,68.133,9.25,145.867,36.733
16/02/2006,,,,,,,,,,,,,113.7,,85.8,238,,112.9,99.75,,175.45,
2/1/2006,9.1,11.6,16.3,17.4,11.6,7.5,32.4,38,54.9,43.6,40.3,33.6,70.6,83.1,111.4,161.9,159,134.3,88.367,12.25,151.733,40.467
5/1/2006,9.1,11.6,17.4,19.9,12.5,10.8,34.7,41.4,47,44.8,39.2,35.8,70,66.3,45.6,180.9,127.8,82.6,60.633,13.55,130.433,40.483
9/1/2006,10.8,13.3,15.8,19.1,14.1,9.1,31.3,51.5,47,40.3,38,31.3,46.9,47.9,52.1,80.2,99.5,68.1,48.967,13.7,82.6,39.9
12/1/2006,9.1,13.3,14.1,17.4,15.8,5.8,35.8,57.1,75,66,67.1,33.6,50.5,52.2,40.3,296.8,188,55.6,47.667,12.583,180.133,55.767
2/3/2006,8.3,10.8,16.8,8.3,5.8,5.8,29.1,35.8,49.6,32.4,30.2,26.8,59.7,70.5,19.1,133.8,224.8,34,49.767,9.3,130.867,33.983
6/3/2006,5.8,9.1,13.3,,8.3,5,31.3,39.2,41.4,,28,23.5,47.4,31.9,30.5,89.9,97.4,35.2,36.6,8.3,74.167,32.68
3/4/2006,5,7.5,19.2,13.3,15.8,7.5,31.3,34.7,39.8,41.4,39.2,28,37.3,47.5,37,108.8,74.2,108.8,40.6,11.383,97.267,35.733
6/4/2006,7.5,10.8,15.8,19.1,14.1,10.8,34.7,38,42.5,45.9,32.4,31.3,38,74.5,26.2,60.2,90.1,46,46.233,13.017,65.433,37.467
10/4/2006,,,8.3,10.8,14.1,7.5,,,39.2,31.3,25.7,21.3,,53.1,32.5,,59.2,72.9,42.8,10.175,66.05,29.375
13/04/2006,7.5,10.8,14.6,5.8,,,32.4,47,57.3,42.5,,,44.8,53.6,,75,133.5,,49.2,9.675,104.25,44.8
17/04/2006,5,7.5,10.8,17.4,24.9,5.8,32.4,38,41.4,39.2,32.4,28,36.4,33,27.2,52.9,58.7,36.7,32.2,11.9,49.433,35.233
20/04/2006,,,,,,,,,,,29.8,23,75.9,,40.4,94.4,,44.9,58.15,,69.65,
27/04/2006,7.5,10.8,14.1,17.4,14.1,9.1,35.8,43.6,47,50.3,34.7,29.1,36.1,32.5,63.9,56.7,47.9,71.7,44.167,12.167,58.767,40.083
1/6/2006,8.9,8.3,12.4,13.3,10,7.5,23.9,34.7,32,32.5,31.3,28,26.8,29.8,8.3,29.8,54.8,22,21.633,10.067,35.533,30.4
5/6/2006,9.1,10.8,11.6,15,12.5,8.3,30.2,39.2,41.4,34.7,32.5,28,23.8,20.5,19.6,38.9,23.5,35.2,21.3,11.217,32.533,34.333
8/6/2006,,,5,7.5,5.8,5,,,36.9,34.7,31.3,26.9,,36.1,27.3,,45.8,40.1,31.7,5.825,42.95,32.45
12/6/2006,,,5.8,10.8,8.3,5,,,41.4,36.9,32.5,28,,23.3,14.6,,25.9,167.6,18.95,7.475,96.75,34.7
15/06/2006,5,6.7,10.8,12.5,7.5,5,32.5,39.2,41.4,38,32.5,29.1,24.3,21.4,20.5,51.4,37.7,30.9,22.067,7.917,40,35.45
19/06/2006,5.8,7.5,9.1,10.8,8.3,6.7,21.3,32.5,34.7,31.3,23.5,15.7,31.8,25.7,23.8,87.2,44.8,55.4,27.1,8.033,62.467,26.5
22/06/2006,6.7,8.3,9.1,12.5,11.6,,31.3,38,39.2,34.7,32.5,,25.7,12.3,5.2,56.6,37.1,31.8,14.4,9.64,41.833,35.14
26/06/2006,5.8,8.3,10.8,11.6,13.3,8.3,30.2,40.3,43.6,39.2,33.6,26.9,15.6,14.8,18.7,39.4,29.6,41.2,16.367,9.683,36.733,35.633
3/7/2006,5,6.7,10.8,13.3,9.1,5.8,19,32.5,34.7,36.9,28,21.3,22.6,25.2,18.9,62.5,45.5,31.4,22.233,8.45,46.467,28.733
6/7/2006,5.8,8.9,11.3,15,9.1,7.5,28,39.4,40.9,34.7,31.3,25.7,22.9,25.5,16,38.1,48,30.9,21.467,9.6,39,33.333
10/7/2006,6.7,10,10.8,15,11.6,7.5,31.3,43.9,32.5,28,25.7,22.4,38,53,17,89.8,81.1,26.2,36,10.267,65.7,30.633
13/07/2006,,12.5,14.1,16.6,11.6,7.5,,41.4,37.8,33.6,30.2,26.9,,34.4,21,,47.3,54.3,27.7,12.46,50.8,33.98
17/07/2006,5.8,,14.1,20,13.3,5,29.1,,45.9,39.2,34.2,30.2,23.8,25,20.5,77.7,68.9,28.1,23.1,11.64,58.233,35.72
20/07/2006,5.8,7.5,9.1,10,7.5,6.7,33.6,41.4,45.9,36.9,29.1,26.9,28.6,47.6,12.2,72.4,105.8,25.2,29.467,7.767,67.8,35.633
24/07/2006,5,6.7,9.1,10.8,7.5,5.8,35.8,43.6,40.3,44.8,33.6,30.2,39.1,26.7,15.8,51.9,52.4,26.6,27.2,7.483,43.633,38.05
27/07/2006,4.2,6.7,8.3,9.1,,,33.6,41.4,38,42.5,,,31.8,19.1,,84.8,39.6,,25.45,7.075,62.2,38.875
31/07/2006,4.2,6.7,8.3,10.8,7.5,5,31.3,34.7,41.4,47,28,16.8,23.6,28.8,27.4,82.1,57.8,59.2,26.6,7.083,66.367,33.2
3/8/2006,5,8.3,10.8,13.3,9.1,5.8,9,9,9,10.8,13.3,9.1,67.5,11.1,9,153.8,36.6,54.8,29.2,8.717,81.733,10.033
7/8/2006,6.7,9.1,11.6,14.1,10.8,6.7,9,9,9.1,11.6,14.1,10.8,23.6,9.4,17.9,59.5,43.3,36.5,16.967,9.833,46.433,10.6
1/8/2005,,,,,,,,,,,,,,,,,,,16.7,7.3,30.4,36.8
4/8/2005,,,,,,,,,,,,,,,,,,,18.5,7.5,46.4,39.6
8/8/2005,,,,,,,,,,,,,,,,,,,24.5,7.9,51.6,43.1
11/8/2005,,,,,,,,,,,,,,,,,,,18.5,2,51.4,30.8
18/08/2005,,,,,,,,,,,,,,,,,,,20.9,4,52.4,27.7
22/08/2005,,,,,,,,,,,,,,,,,,,31.9,5.7,60.5,33.4
25/08/2005,,,,,,,,,,,,,,,,,,,18.8,5.7,38,41
29/08/2005,,,,,,,,,,,,,,,,,,,33.2,6.7,48.9,36.9
3/10/2005,,,,,,,,,,,,,,,,,,,22.3,5.5,77.8,36
6/10/2005,,,,,,,,,,,,,,,,,,,39.9,8.1,57.8,36.9
4/5/2011,6.1,,,4,,,22.5,,,32.1,,,30,47,,91,75,,38.5,,83,
7/5/2011,8.5,4,8.5,8,,,12.9,16.1,19.3,17.1,,,159,33,,223,88,,96,7.25,155.5,16.35
17/09/2011,4,4,4,4,,,77.1,50.3,59,61,,,65,28,,139,45,,46.5,4,92,61.85
21/09/2011,4,4,4,4,,,16,41.7,30,31,,,61,62,,126,113,,61.5,4,119.5,29.675
24/09/2011,4,4,4,4,,,22.5,46,28,14,,,30,30,,60,123,,30,4,91.5,27.625
28/09/2011,,4,4,4,,,,17.1,21.4,24.6,,,35,71,,82,117,,53,,99.5,
,,,,,,,,,,,,,,,,,,,,,,
4/2/2011,4,,4,4,,,21.4,,24.6,40.7,42.8,37.5,113,125,129,171,261,249,122.3333,,227,33.4
,,,,,,,,,,,,,,,,,,,,,,
11/2/2011,4,4,,4,4,4,50.3,20.3,,11.8,17.1,16.1,114,148,55,274,341,83,105.6666,4,232.6666,23.12
18/02/2011,4,,4,4,4,4,20.3,,22.5,17.1,19.3,15,56,41,44,123,59,79,47,4,87,18.84
,,,,,,,,,,,,,,,,,,,,,,
25/02/2011,4,,4,4,,,25.7,,20.3,17.1,,,63,60,,104,118,,61.5,,111,
,,,,,,,,,,,,,,,,,,,,,,
11/5/2011,4,4,,4,,,13.9,16.1,,18.2,,,225,49,,345,94,,137,,219.5,
14/05/2011,4,4.7,,4,,,20.3,16.1,,17.1,,,55,50,,153,144,,52.5,,148.5,
18/05/2011,4.2,4,,5.2,,,27.8,35.3,,38.6,,,47,86,,137,111,,66.5,,124,
21/05/2011,4,4.2,4,4.2,,,19.3,22.5,17.1,19.3,,,68,32,,205,59,,50,4.1,132,19.55
25/05/2011,4,4,,4,,,14,12.5,,11.7,,,38,37,,189,60,,37.5,,124.5,
28/05/2011,,4,4,4,,,,23.5,20.8,23.5,,,27,44,,68,75,,35.5,,71.5,
1/6/2011,4,4,,4,,,45,36.4,,27.9,,,177,201,,381,399,,189,,390,
4/6/2011,4,4,4,4,,,19.3,26.8,16,33.2,,,134,55,,151,68,,94.5,4,109.5,23.825
8/6/2011,5.6,4,4,4.2,,,58.9,58.9,66.4,55.7,,,74,66,,150,84,,70,4.45,117,59.975
11/6/2011,12.2,4,,5.1,,,15,13.9,,23.6,,,22,16,,95,26,,19,,60.5,
15/06/2011,4,4,4,4,,,34.3,31,24.6,31,,,56,25,,91,29,,40.5,4,60,30.225
18/06/2011,4,6.1,4,6.5,,,20.4,13.9,10.7,21.4,,,34,19,,44,32,,26.5,5.15,38,16.6
22/06/2011,4,7.5,5.2,4.7,,,23.6,50.4,41,27.9,,,70,51,,109,88,,60.5,5.35,98.5,35.725
25/06/2011,4,4,4,4,,,48.2,52.5,55.7,61,,,35,14,,96,51,,24.5,4,73.5,54.35
29/06/2011,4,5.2,4,4,,,47,16,49.7,36.4,,,42,95,,123,172,,68.5,4.3,147.5,37.275
,,,,,,,,,,,,,,,,,,,,,,
9/10/2009,4,,4,4,4,4,20.4,,16.1,18.2,27.9,21.4,85,39,34,87,42,50,52.6666,4,59.6666,20.8
,,,,,,,,,,,,,,,,,,,,,,
16/10/2009,4,,4,4,4,4,38.6,,21.4,25.7,18.2,16.1,60,97,74,143,133,107,77,4,127.6666,24
,,,,,,,,,,,,,,,,,,,,,,
23/10/2009,,6.6,4,4.7,8,4,,17.1,41.8,18.2,13.9,16.1,83,69,44,144,197,96,65.3333,5.46,145.6666,21.42
,,,,,,,,,,,,,,,,,,,,,,
30/10/2009,,,4.7,4,4,4.2,,,36.4,27.9,20.4,19.3,,36,29,,97,38,32.5,4.225,67.5,26
,,,,,,,,,,,,,,,,,,,,,,
4/3/2011,4,,4,4,,,22.5,,28.6,16.1,,,48,76,,121,204,,62,,162.5,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
18/03/2011,4,,4,4,4,4,19.3,,24.3,17.1,20.3,25.7,116,105,100,381,222,124,107,4,242.3333,21.34
,,,,,,,,,,,,,,,,,,,,,,
25/03/2011,4,,4,4,4,4,22.5,,21.4,19.3,21.4,13.9,74,47,13,164,105,55,44.6666,4,108,19.7
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
4/12/2009,4,,4,4,4,9.4,11.8,,12.9,15,11.8,10.7,9,53,37,223,82,88,33,5.08,131,12.44
,,,,,,,,,,,,,,,,,,,,,,
11/12/2009,4,,6.1,4.7,4,4,28.9,,38.6,19.3,28.9,26.8,68,147,68,106,185,110,94.3333,4.56,133.6666,28.5
,,,,,,,,,,,,,,,,,,,,,,
18/12/2009,4,,4,9.9,4.2,4,12.9,,16.1,18.2,23.6,25.7,44,108,56,84,177,82,69.3333,5.22,114.3333,19.3
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
17/08/2011,4,,4,5.1,,,57.8,,47.1,62.1,,,36,40,,64,153,,38,,108.5,
20/08/2011,4,4,4,4,,,57,64,46,51,,,57,43,,114,115,,50,4,114.5,54.5
24/08/2011,4,4,4,4,,,52.5,35.4,42.9,37.5,,,64,56,,99,87,,60,4,93,42.075
27/08/2011,4,4,4,4,,,72,78,72,68,,,28,54,,98,131,,41,4,114.5,72.5
,,,,,,,,,,,,,,,,,,,,,,
6/11/2009,4,4,4.2,6.1,4,4,21.4,19.3,16,24,35.4,28.9,95,102,86,115,117,135,94.3333,4.3833,122.3333,24.1666
,,,,,,,,,,,,,,,,,,,,,,
13/11/2009,4,,4.7,4,4,4,26.8,,26.8,22.5,33.3,17.2,99,112,57,106,166,74,89.3333,4.14,115.3333,25.32
,,,,,,,,,,,,,,,,,,,,,,
20/11/2009,10.8,,9.4,4.2,4,4.7,11.8,,12.9,16,13.9,10.7,33,44,11,65,123,46,29.3333,6.62,78,13.06
,,,,,,,,,,,,,,,,,,,,,,
27/11/2009,6.1,,4,5.2,4,4.7,28.9,,21.4,21.4,16.1,22.4,70,80,40,143,97,93,63.3333,4.8,111,22.04
2/7/2011,4,4,4,4,,,48.2,46.4,41.8,27.9,,,139,43,,236,47,,91,4,141.5,41.075
6/7/2011,4,4,4,4,,,25.1,16,24.6,16,,,42,69,,106,149,,55.5,4,127.5,20.425
9/7/2011,4,,10.8,4,,,13.9,,17.1,18.2,,,12,32,,56,102,,22,,79,
13/07/2011,4,4.2,8.9,4,,,26.7,16,17.1,15,,,77,156,,111,248,,116.5,5.275,179.5,18.7
16/07/2011,4,7,4,4,,,10.7,11.7,13.9,21.4,,,33,22,,50,260,,27.5,4.75,155,14.425
20/07/2011,4.7,7,4.2,4,,,20.3,13.9,16.4,12.8,,,32,29,,133,61,,30.5,4.975,97,15.85
23/07/2011,11.7,4,4,4,,,21.4,35.4,16,19,,,90,22,,113,54,,56,5.925,83.5,22.95
27/07/2011,16.9,7.5,7.5,6.5,,,41.1,40,28,28,,,29,47,,121,151,,38,9.6,136,34.275
30/07/2011,4,4,4,4,,,36.4,26.7,30,25.7,,,32,18,,57,48,,25,4,52.5,29.7
3/8/2011,4.2,4,4,4,,,27,26,29,42,,,36,85,,172,94,,60.5,4.05,133,31
6/8/2011,4,4,4,4,,,38,34,36,83,,,73,72,,170,152,,72.5,4,161,47.75
10/8/2011,,8.4,10.8,4,,,,40.7,56.7,58.9,,,108,29,,249,77,,68.5,,163,
13/08/2011,4,4,4,4,,,55.7,42.8,61,56.7,,,41,62,,102,83,,51.5,4,92.5,54.05
1/4/2011,4,,4,4,,,17.1,,14.3,21.4,,,44,58,,74,127,,51,,100.5,
,,,,,,,,,,,,,,,,,,,,,,
8/4/2011,4,,4,4,4,4,21.4,,25.7,22.5,19.3,16.1,62,56,45,162,155,67,54.3333,4,128,21
15/04/2011,4,,4,4,4,4,21.4,,31.4,28.6,13.9,16.1,97,112,74,151,144,92,94.3333,4,129,22.28
,,,,,,,,,,,,,,,,,,,,,,
29/04/2011,4,,4,4,4,4,80.4,,24.6,12.9,13.9,17.1,150,90,98,371,138,148,112.6666,4,219,29.7799
3/9/2011,4,4.2,4,4,,,35,46,58,50,,,38,20,,52,61,,29,4.05,56.5,47.25
7/9/2011,4,4,4,4,,,78,76,78,71,,,27,58,,92,78,,42.5,4,85,75.75
10/9/2011,4.7,4,4,4,,,52.5,56.7,60,52.5,,,31,24,,54,70,,27.5,4.175,62,55.425
14/09/2011,4,4,4,4,,,36.4,50.3,46,53.5,,,54,50,,114,99,,52,4,106.5,46.55
